Date,Open,High,Low,Close,Adj Close,Volume
03.12.1996,921,930,906,928,928,2226752
04.12.1996,928,940,908,916,916,2313866
05.12.1996,916,946,915,939,939,2173770
06.12.1996,939,945,932,944,944,2362715
09.12.1996,944,950,927,939,939,1479310
10.12.1996,939,942,926,932,932,2162777
11.12.1996,932,938,910,918,918,1804587
12.12.1996,918,934,895,908,908,2024374
13.12.1996,908,914,887,893,893,1626632
16.12.1996,893,893,844,872,872,1269987
17.12.1996,872,904,872,904,904,1711164
18.12.1996,904,943,904,943,943,2133526
19.12.1996,943,965,939,945,945,2621300
20.12.1996,945,955,939,949,949,1884269
23.12.1996,949,962,936,941,941,1362065
24.12.1996,941,944,926,937,937,1220246
25.12.1996,937,948,930,947,947,1182675
26.12.1996,947,974,947,974,974,1828117
27.12.1996,974,980,963,976,976,1544761
02.01.1997,976,995,976,995,995,1364782
03.01.1997,995,1035,995,1035,1035,2139042
06.01.1997,1035,1068,1035,1054,1054,2621981
07.01.1997,1054,1094,1054,1094,1094,2646403
08.01.1997,1094,1144,1093,1144,1144,3117949
09.01.1997,1144,1160,1122,1146,1146,3587403
10.01.1997,1146,1166,1146,1153,1153,2884072
13.01.1997,1153,1156,1128,1136,1136,2012202
14.01.1997,1136,1168,1136,1165,1165,2956497
15.01.1997,1165,1179,1163,1178,1178,2620832
16.01.1997,1178,1197,1165,1180,1180,2887509
17.01.1997,1180,1198,1180,1194,1194,2927373
20.01.1997,1194,1201,1185,1201,1201,2353034
21.01.1997,1201,1228,1198,1228,1228,2702350
22.01.1997,1228,1251,1228,1251,1251,3148334
23.01.1997,1251,1352,1251,1352,1352,4250925
24.01.1997,1352,1507,1352,1503,1503,6270481
27.01.1997,1503,1727,1503,1700,1700,5939522
28.01.1997,1700,1748,1539,1551,1551,4930347
29.01.1997,1551,1592,1483,1587,1587,4119696
30.01.1997,1587,1696,1587,1643,1643,5395606
31.01.1997,1643,1649,1573,1605,1605,3616125
03.02.1997,1605,1605,1559,1575,1575,3114272
04.02.1997,1575,1580,1453,1465,1465,2392818
05.02.1997,1465,1517,1445,1492,1492,3257809
06.02.1997,1492,1556,1492,1556,1556,3796095
07.02.1997,1556,1581,1540,1553,1553,3227182
12.02.1997,1553,1578,1542,1578,1578,2794504
13.02.1997,1578,1622,1578,1599,1599,3955608
14.02.1997,1599,1605,1550,1555,1555,3175078
17.02.1997,1555,1557,1516,1554,1554,2462229
18.02.1997,1554,1596,1551,1596,1596,3121061
19.02.1997,1596,1632,1596,1614,1614,3978980
20.02.1997,1614,1642,1614,1642,1642,2900377
21.02.1997,1642,1656,1607,1615,1615,3162669
24.02.1997,1615,1628,1608,1628,1628,2811920
25.02.1997,1628,1652,1628,1641,1641,3756941
26.02.1997,1641,1649,1610,1623,1623,2487050
27.02.1997,1623,1623,1585,1599,1599,1997812
28.02.1997,1599,1619,1587,1612,1612,2029061
03.03.1997,1612,1621,1511,1522,1522,2796838
04.03.1997,1522,1522,1325,1443,1443,3401996
05.03.1997,1443,1443,1361,1372,1372,1807828
06.03.1997,1372,1502,1372,1482,1482,4072200
07.03.1997,1482,1482,1418,1443,1443,1985252
10.03.1997,1443,1466,1443,1461,1461,2098909
11.03.1997,1461,1506,1461,1471,1471,2926629
12.03.1997,1471,1486,1437,1437,1437,1845157
13.03.1997,1437,1504,1437,1504,1504,2105376
14.03.1997,1504,1516,1490,1499,1499,2857469
17.03.1997,1499,1586,1499,1586,1586,3863484
18.03.1997,1586,1627,1586,1607,1607,4071511
19.03.1997,1607,1643,1607,1636,1636,3623081
20.03.1997,1636,1659,1636,1649,1649,3629606
21.03.1997,1649,1658,1629,1654,1654,3382225
24.03.1997,1654,1675,1640,1651,1651,3918556
25.03.1997,1651,1651,1568,1577,1577,2428053
26.03.1997,1577,1588,1556,1582,1582,1884695
27.03.1997,1582,1592,1480,1511,1511,2522565
28.03.1997,1511,1560,1507,1552,1552,1785275
31.03.1997,1552,1620,1552,1613,1613,2187555
01.04.1997,1613,1633,1577,1590,1590,2169679
02.04.1997,1590,1615,1580,1592,1592,2013301
03.04.1997,1592,1603,1554,1565,1565,1456631
04.04.1997,1565,1585,1556,1570,1570,1696345
07.04.1997,1570,1582,1516,1532,1532,1759342
08.04.1997,1532,1548,1515,1548,1548,1310858
09.04.1997,1548,1552,1516,1530,1530,1804335
10.04.1997,1530,1550,1500,1514,1514,1493957
11.04.1997,1514,1515,1483,1505,1505,1040298
14.04.1997,1505,1516,1493,1502,1502,1038452
15.04.1997,1502,1540,1502,1535,1535,1646656
16.04.1997,1535,1547,1513,1523,1523,1099183
17.04.1997,1523,1532,1515,1532,1532,499764
24.04.1997,1532,1532,1420,1457,1457,1053142
25.04.1997,1457,1470,1444,1466,1466,932297
28.04.1997,1466,1478,1434,1441,1441,879239
29.04.1997,1441,1463,1429,1435,1435,1030966
30.04.1997,1435,1452,1415,1427,1427,961356
01.05.1997,1427,1469,1425,1469,1469,1146356
02.05.1997,1469,1471,1422,1431,1431,1122543
05.05.1997,1431,1432,1388,1392,1392,1030650
06.05.1997,1392,1433,1391,1433,1433,1101399
07.05.1997,1433,1478,1431,1478,1478,1872743
08.05.1997,1478,1488,1454,1459,1459,1434632
09.05.1997,1459,1459,1426,1443,1443,906741
12.05.1997,1443,1443,1381,1395,1395,819988
13.05.1997,1395,1409,1363,1408,1408,1007349
14.05.1997,1408,1446,1388,1437,1437,1941581
15.05.1997,1437,1515,1437,1515,1515,2255482
16.05.1997,1515,1531,1479,1492,1492,1591658
20.05.1997,1492,1518,1483,1510,1510,1076871
21.05.1997,1510,1533,1492,1509,1509,1510007
22.05.1997,1509,1514,1460,1471,1471,1166474
23.05.1997,1471,1474,1447,1467,1467,868671
26.05.1997,1467,1480,1452,1470,1470,1093164
27.05.1997,1470,1524,1470,1523,1523,1949691
28.05.1997,1523,1567,1517,1565,1565,2394565
29.05.1997,1565,1591,1501,1529,1529,2961229
30.05.1997,1529,1595,1509,1595,1595,2624124
02.06.1997,1595,1673,1595,1655,1655,2262697
03.06.1997,1655,1672,1637,1659,1659,1920413
04.06.1997,1659,1681,1636,1649,1649,1890400
05.06.1997,1649,1678,1649,1675,1675,2437191
06.06.1997,1675,1700,1657,1669,1669,2862807
09.06.1997,1669,1676,1633,1647,1647,1780097
10.06.1997,1647,1647,1620,1644,1644,1554758
11.06.1997,1644,1671,1644,1660,1660,2625397
12.06.1997,1660,1660,1617,1627,1627,2607477
13.06.1997,1627,1627,1534,1583,1583,2046958
16.06.1997,1583,1614,1577,1582,1582,1639808
17.06.1997,1582,1591,1547,1551,1551,1572730
18.06.1997,1551,1586,1551,1565,1565,1408269
19.06.1997,1565,1620,1565,1601,1601,2015597
20.06.1997,1601,1647,1601,1642,1642,3044455
23.06.1997,1642,1774,1642,1774,1774,4252520
24.06.1997,1774,1784,1673,1684,1684,2905399
25.06.1997,1684,1695,1662,1673,1673,1555896
26.06.1997,1673,1709,1673,1705,1705,1584054
27.06.1997,1705,1815,1705,1815,1815,4409616
30.06.1997,1815,1911,1814,1857,1857,4787826
01.07.1997,1857,1864,1826,1851,1851,2427783
02.07.1997,1851,1878,1849,1873,1873,2975024
03.07.1997,1873,1916,1873,1912,1912,3692708
04.07.1997,1912,1936,1897,1918,1918,3464396
07.07.1997,1918,1963,1918,1953,1953,3229612
08.07.1997,1953,1959,1894,1911,1911,2800323
09.07.1997,1911,1951,1911,1951,1951,3212450
10.07.1997,1951,2010,1951,1999,1999,4315648
11.07.1997,1999,2027,1970,2027,2027,3996239
14.07.1997,2027,2057,2003,2043,2043,4160773
15.07.1997,2043,2061,2017,2036,2036,3305866
16.07.1997,2036,2040,1972,2009,2009,2916329
17.07.1997,2009,2019,1989,2006,2006,3571806
18.07.1997,2006,2029,1998,2010,2010,3447732
21.07.1997,2010,2018,1939,1955,1955,2996996
22.07.1997,1955,1966,1934,1953,1953,3140695
23.07.1997,1953,1953,1905,1919,1919,2395035
24.07.1997,1919,1962,1913,1925,1925,3257389
25.07.1997,1925,1932,1874,1889,1889,2378614
28.07.1997,1889,1895,1831,1836,1836,1895179
29.07.1997,1836,1870,1836,1850,1850,2367760
30.07.1997,1850,1904,1850,1903,1903,2954431
31.07.1997,1903,1953,1903,1953,1953,3076387
01.08.1997,1953,1987,1943,1973,1973,3319332
04.08.1997,1973,2039,1973,2036,2036,3084515
05.08.1997,2036,2065,1995,2003,2003,2902639
06.08.1997,2003,2044,1991,2034,2034,2847565
07.08.1997,2034,2065,2031,2050,2050,3495260
08.08.1997,2050,2070,2026,2040,2040,2589108
11.08.1997,2040,2049,2019,2032,2032,2010186
12.08.1997,2032,2047,2021,2036,2036,2193379
13.08.1997,2036,2040,1997,2005,2005,2536335
14.08.1997,2005,2047,2005,2016,2016,3153662
15.08.1997,2016,2032,1996,2004,2004,3349427
18.08.1997,2004,2023,1943,1952,1952,2186827
19.08.1997,1952,1978,1927,1940,1940,1986856
20.08.1997,1940,1961,1913,1930,1930,2119984
21.08.1997,1930,1976,1930,1975,1975,2934730
22.08.1997,1975,1994,1948,1966,1966,2570682
25.08.1997,1966,1973,1939,1951,1951,2178026
26.08.1997,1951,1962,1910,1925,1925,2571809
27.08.1997,1925,1947,1914,1925,1925,2067818
28.08.1997,1925,1977,1925,1973,1973,2587011
29.08.1997,1973,2012,1966,1980,1980,2907331
01.09.1997,1980,1997,1963,1978,1978,1923002
02.09.1997,1978,2023,1977,2020,2020,2739753
03.09.1997,2020,2054,2014,2054,2054,2571199
04.09.1997,2054,2107,2054,2104,2104,4032945
05.09.1997,2104,2132,2101,2124,2124,3501449
08.09.1997,2124,2198,2124,2198,2198,4287850
09.09.1997,2198,2235,2177,2235,2235,4655004
10.09.1997,2235,2259,2211,2259,2259,5416844
11.09.1997,2259,2317,2259,2293,2293,5937495
12.09.1997,2293,2326,2274,2307,2307,5416934
15.09.1997,2307,2368,2301,2362,2362,5600990
16.09.1997,2362,2411,2336,2359,2359,6172885
17.09.1997,2359,2410,2344,2410,2410,5231023
18.09.1997,2410,2470,2396,2407,2407,5086187
19.09.1997,2407,2422,2368,2390,2390,4168394
22.09.1997,2390,2404,2355,2402,2402,3880001
23.09.1997,2402,2433,2402,2413,2413,6349653
24.09.1997,2413,2504,2413,2487,2487,6797061
25.09.1997,2487,2567,2487,2555,2555,7574417
26.09.1997,2555,2592,2517,2592,2592,6439295
29.09.1997,2592,2650,2592,2644,2644,5294119
30.09.1997,2644,2675,2593,2593,2593,4423382
01.10.1997,2593,2622,2540,2584,2584,3613278
02.10.1997,2584,2702,2584,2697,2697,5456206
03.10.1997,2697,2761,2697,2752,2752,7495124
06.10.1997,2752,2857,2722,2849,2849,6857360
07.10.1997,2849,2925,2829,2854,2854,7675514
08.10.1997,2854,2945,2837,2939,2939,8142808
09.10.1997,2939,3011,2938,2954,2954,7635863
10.10.1997,2954,2970,2918,2943,2943,6096817
13.10.1997,2943,3050,2940,3048,3048,6424871
14.10.1997,3048,3254,3048,3212,3212,7345220
15.10.1997,3212,3389,3202,3223,3223,8007393
16.10.1997,3223,3271,3162,3258,3258,5958927
17.10.1997,3258,3464,3258,3451,3451,9214504
20.10.1997,3451,3595,3394,3416,3416,9109804
21.10.1997,3416,3460,3368,3442,3442,7987737
22.10.1997,3442,3532,3442,3497,3497,9315912
23.10.1997,3497,3611,3497,3543,3543,8057419
24.10.1997,3543,3634,3496,3512,3512,8373241
27.10.1997,3512,3512,3095,3119,3119,5996701
28.10.1997,3119,3119,2820,2824,2824,1603888
30.10.1997,2824,3108,2705,2717,2717,7149656
31.10.1997,2717,2882,2529,2846,2846,5849837
03.11.1997,2846,2939,2827,2846,2846,5326283
04.11.1997,2846,2994,2846,2972,2972,5647917
05.11.1997,2972,3172,2972,3168,3168,7227748
06.11.1997,3168,3255,3119,3163,3163,6525512
07.11.1997,3163,3164,2918,2958,2958,5321512
10.11.1997,2958,2983,2843,2983,2983,3749376
11.11.1997,2983,3062,2902,2918,2918,5969941
12.11.1997,2918,2938,2721,2801,2801,4685009
13.11.1997,2801,2801,2597,2694,2694,5356012
14.11.1997,2694,2727,2625,2692,2692,4216478
17.11.1997,2692,2890,2692,2890,2890,4452359
18.11.1997,2890,2988,2890,2962,2962,5946962
19.11.1997,2962,2962,2891,2915,2915,4600332
20.11.1997,2915,2977,2911,2969,2969,5291763
21.11.1997,2969,3109,2969,3077,3077,6123302
24.11.1997,3077,3110,2774,2787,2787,5563891
25.11.1997,2787,2887,2699,2842,2842,4167403
26.11.1997,2842,2904,2840,2902,2902,4029368
27.11.1997,2902,2952,2886,2904,2904,4930359
28.11.1997,2904,2917,2866,2879,2879,4125509
01.12.1997,2879,2899,2798,2814,2814,3154006
02.12.1997,2814,2930,2814,2923,2923,4780379
03.12.1997,2923,2998,2891,2998,2998,5081324
04.12.1997,2998,3053,2959,3053,3053,6411673
05.12.1997,3053,3135,2931,2968,2968,9272051
08.12.1997,2968,2968,2835,2857,2857,5060866
09.12.1997,2857,2960,2857,2925,2925,5224917
10.12.1997,2925,2985,2902,2940,2940,5304822
11.12.1997,2940,2963,2824,2867,2867,4973939
12.12.1997,2867,2879,2832,2843,2843,3459322
15.12.1997,2843,2970,2843,2970,2970,5288521
16.12.1997,2970,3036,2929,2953,2953,5898610
17.12.1997,2953,3030,2953,3007,3007,4815817
18.12.1997,3007,3064,3007,3058,3058,5154910
19.12.1997,3058,3146,3058,3145,3145,5523560
22.12.1997,3145,3240,3141,3177,3177,6946098
23.12.1997,3177,3216,3158,3175,3175,4233518
24.12.1997,3175,3204,3104,3129,3129,3166587
25.12.1997,3129,3129,2997,3075,3075,2607156
26.12.1997,3075,3197,3074,3183,3183,3920878
29.12.1997,3183,3342,3169,3335,3335,4948536
30.12.1997,3335,3517,3335,3459,3459,5908654
31.12.1997,3459,3508,3415,3451,3451,4082821
05.01.1998,3451,3714.68,3451,3711.4,3711.4,7303237
06.01.1998,3711.4,3769.47,3626.43,3651.96,3651.96,8050381
07.01.1998,3651.96,3715.92,3623.34,3682.6,3682.6,6260902
08.01.1998,3682.6,3792.61,3571.9,3590.11,3590.11,8943969
09.01.1998,3590.11,3621.72,3520.54,3587.11,3587.11,4521560
12.01.1998,3587.11,3587.11,3175.34,3199.67,3199.67,4710549
13.01.1998,3199.67,3413.93,3199.67,3413.93,3413.93,4316167
14.01.1998,3413.93,3448.67,3243.24,3284.93,3284.93,3335530
15.01.1998,3284.93,3303.05,3209.68,3294.59,3294.59,2843320
16.01.1998,3294.59,3384.83,3220.81,3384.83,3384.83,2605296
19.01.1998,3384.83,3536.88,3384.83,3513.09,3513.09,4976867
20.01.1998,3513.09,3536.63,3447.41,3477.93,3477.93,4511430
21.01.1998,3477.93,3548.82,3472.55,3523.93,3523.93,4931353
22.01.1998,3523.93,3551.56,3430.47,3452.21,3452.21,5186517
23.01.1998,3452.21,3503.65,3434.64,3459.82,3459.82,4685840
26.01.1998,3459.82,3576.16,3459.82,3517.16,3517.16,4772610
27.01.1998,3517.16,3530.28,3468.01,3515.37,3515.37,3684432
28.01.1998,3515.37,3547.18,3483.59,3547.18,3547.18,2017389
02.02.1998,3547.18,3647.18,3205.22,3367.21,3367.21,5342657
03.02.1998,3367.21,3448,3208,3249,3249,5365103
04.02.1998,3249,3249.07,2997.4,3034.83,3034.83,4382773
05.02.1998,3034.83,3034.83,2739.64,2981.5,2981.5,5348330
06.02.1998,2981.5,3005.62,2872.83,2986.57,2986.57,3460642
09.02.1998,2986.57,2986.57,2830.77,2847.51,2847.51,2479129
10.02.1998,2847.51,2892.78,2631.7,2777.08,2777.08,3528963
11.02.1998,2777.08,2926.87,2740.67,2926.87,2926.87,4141750
12.02.1998,2926.87,3048.73,2855.54,3008.04,3008.04,5629617
13.02.1998,3008.04,3069.22,2972.4,3014.58,3014.58,4331432
16.02.1998,3014.58,3061.57,2986.06,3037.11,3037.11,2934472
17.02.1998,3037.11,3113.48,3037.11,3103.19,3103.19,4352124
18.02.1998,3103.19,3157.96,3088.06,3105.14,3105.14,4315194
19.02.1998,3105.14,3105.14,2872.32,2908.43,2908.43,3681752
20.02.1998,2908.43,2973,2813.7,2973,2973,3308093
23.02.1998,2973,3330.3,2973,3306.81,3306.81,6057557
24.02.1998,3306.81,3309.3,3195.96,3225.72,3225.72,5524178
25.02.1998,3225.72,3333.44,3201.86,3333.44,3333.44,4631332
26.02.1998,3333.44,3426.57,3333.44,3402.42,3402.42,7115103
27.02.1998,3402.42,3413.23,3242.59,3272.21,3272.21,5116390
02.03.1998,3272.21,3398.54,3272.21,3346.65,3346.65,4647495
03.03.1998,3346.65,3364.14,3282.5,3353.56,3353.56,3548334
04.03.1998,3353.56,3402.32,3295.31,3320.56,3320.56,4011206
05.03.1998,3320.56,3406.14,3320.56,3406.14,3406.14,5037371
06.03.1998,3406.14,3469.81,3405.79,3469.81,3469.81,5972843
09.03.1998,3469.81,3545.66,3469.81,3514.01,3514.01,7535701
10.03.1998,3514.01,3572.64,3490.68,3529.37,3529.37,7825740
11.03.1998,3529.37,3562.97,3480.05,3519.3,3519.3,4615071
12.03.1998,3519.3,3554.8,3462.36,3492.87,3492.87,4310092
13.03.1998,3492.87,3492.87,3308.62,3389.23,3389.23,4337464
16.03.1998,3389.23,3418.51,3329.02,3377.41,3377.41,4205053
17.03.1998,3377.41,3425.74,3356.53,3397.45,3397.45,4713294
18.03.1998,3397.45,3397.45,3272.25,3305.68,3305.68,3692198
19.03.1998,3305.68,3305.68,3201.46,3247.67,3247.67,3502955
20.03.1998,3247.67,3274.63,3134.26,3269.79,3269.79,3604552
23.03.1998,3269.79,3301.44,3254.51,3266.81,3266.81,3577470
24.03.1998,3266.81,3319.21,3213.11,3241.09,3241.09,4359426
25.03.1998,3241.09,3308.36,3217.97,3300.91,3300.91,3614569
26.03.1998,3300.91,3351.65,3280.88,3338.22,3338.22,5180264
27.03.1998,3338.22,3347.69,3294.2,3313.76,3313.76,4889505
30.03.1998,3313.76,3333.73,3191.03,3222.79,3222.79,3310165
31.03.1998,3222.79,3259.06,3188.35,3259.06,3259.06,2460106
01.04.1998,3259.06,3286.84,3229.06,3260.31,3260.31,5612634
02.04.1998,3260.31,3397.21,3260,3344.42,3344.42,4713271
03.04.1998,3344.42,3443.22,3344.42,3443.04,3443.04,5327035
13.04.1998,3443.04,3645.41,3443.04,3645.41,3645.41,6328253
14.04.1998,3645.41,3680.09,3591.05,3662.99,3662.99,7568218
15.04.1998,3662.99,3829.5,3662.99,3821.75,3821.75,9131554
16.04.1998,3821.75,4092.4,3821.75,4054.38,4054.38,12815800
17.04.1998,4054.38,4211.28,4054.38,4120.9,4120.9,9095933
20.04.1998,4120.9,4231.03,4041.78,4101.28,4101.28,11313280
21.04.1998,4101.28,4266,4047.61,4265.68,4265.68,7922754
22.04.1998,4265.68,4428.28,4265.68,4365.77,4365.77,12617930
24.04.1998,4365.77,4366,4026.62,4089.57,4089.57,8939166
27.04.1998,4089.57,4103.64,3914.73,4020.86,4020.86,6633232
28.04.1998,4020.86,4063.68,3841.42,3873.56,3873.56,6131256
29.04.1998,3873.56,4100.21,3873.56,3983.16,3983.16,8682055
30.04.1998,3983.16,4201.23,3983.16,4194.5,4194.5,7913764
01.05.1998,4194.5,4328.21,4184.38,4231.11,4231.11,8682055
04.05.1998,4231.11,4321.34,4166.32,4265.49,4265.49,10269910
05.05.1998,4265.49,4366.22,4227.6,4258.77,4258.77,11102770
06.05.1998,4258.77,4310.27,4178.66,4217.95,4217.95,10418340
07.05.1998,4217.95,4248.51,4060.43,4093.53,4093.53,9043887
08.05.1998,4093.53,4257.43,4076.71,4210.08,4210.08,8199154
11.05.1998,4210.08,4254.08,4172.77,4254.08,4254.08,8092659
12.05.1998,4254.08,4338.14,4191.6,4223.55,4223.55,9520338
13.05.1998,4223.55,4310.07,4200.13,4260.5,4260.5,14843460
14.05.1998,4260.5,4372.77,4199.84,4229.99,4229.99,7735783
15.05.1998,4229.99,4301.13,4128.47,4137,4137,4682033
18.05.1998,4137,4186.89,3944.53,3970.24,3970.24,5266771
20.05.1998,3970.24,4094.13,3922.73,4094.13,4094.13,6384996
21.05.1998,4094.13,4148.1,4085.37,4122.25,4122.25,8840285
22.05.1998,4122.25,4150.17,4076.28,4108.02,4108.02,7645068
25.05.1998,4108.02,4157.17,4041.73,4077.38,4077.38,9703267
26.05.1998,4077.38,4077.51,3962.47,3994.94,3994.94,6128726
27.05.1998,3994.94,3994.94,3642.2,3666.85,3666.85,11057180
28.05.1998,3666.85,3788.28,3643.29,3751.33,3751.33,9170755
29.05.1998,3751.33,3831.24,3707.68,3727.75,3727.75,6758981
01.06.1998,3727.75,3732.75,3565.65,3604.63,3604.63,5661136
02.06.1998,3604.63,3780.64,3604.63,3753.21,3753.21,8127919
03.06.1998,3753.21,3822.68,3694.51,3773.51,3773.51,6726959
04.06.1998,3773.51,4012.28,3773.51,4012.28,4012.28,11672580
05.06.1998,4012.28,4080.03,3987.34,4080.03,4080.03,9755300
08.06.1998,4080.03,4193.03,4072.86,4193.03,4193.03,9394137
09.06.1998,4193.03,4193.03,4077.56,4108.49,4108.49,8535755
10.06.1998,4108.49,4127.74,3996.47,4032.88,4032.88,10719080
11.06.1998,4032.88,4102.79,3990.09,4021.13,4021.13,7400065
12.06.1998,4021.13,4027.68,3922.82,4027.68,4027.68,5939802
15.06.1998,4027.68,4051.17,3757.75,3793.48,3793.48,6932362
16.06.1998,3793.48,3918.91,3744.97,3910.94,3910.94,6763164
17.06.1998,3910.94,4047.98,3910.94,4047.11,4047.11,8403466
18.06.1998,4047.11,4128,3924.31,3965.51,3965.51,12652670
19.06.1998,3965.51,4053.98,3955.51,4007.11,4007.11,6936028
22.06.1998,4007.11,4051.81,3879.3,3907.73,3907.73,5975354
23.06.1998,3907.73,4004.79,3888.14,4004.79,4004.79,6346448
24.06.1998,4004.79,4033.13,3949.93,3980.41,3980.41,6427813
25.06.1998,3980.41,4150.5,3980.41,4055.79,4055.79,10818890
26.06.1998,4055.79,4081.21,3968,4014.08,4014.08,7907092
29.06.1998,4014.08,4119.92,4004.55,4119.92,4119.92,9330421
30.06.1998,4119.92,4165.16,4057.18,4100,4100,8046828
01.07.1998,4100,4129.91,4033.02,4124.56,4124.56,7341976
02.07.1998,4124.56,4292.88,4124.56,4292.88,4292.88,12699820
03.07.1998,4292.88,4485.05,4283.49,4485.05,4485.05,15062790
06.07.1998,4485.05,4589.86,4459.89,4496.81,4496.81,12787440
07.07.1998,4496.81,4528.51,4389.63,4470.71,4470.71,13692890
08.07.1998,4470.71,4544.43,4448.03,4505.93,4505.93,10901690
09.07.1998,4505.93,4531.13,4374.2,4403.04,4403.04,8132496
10.07.1998,4403.04,4421.27,4288.39,4344.31,4344.31,7627325
13.07.1998,4344.31,4344.31,4165.73,4224.01,4224.01,6502823
14.07.1998,4224.01,4372.6,4224.01,4372.6,4372.6,9095812
15.07.1998,4372.6,4444.74,4294.81,4435.37,4435.37,9035732
16.07.1998,4435.37,4614.9,4435.37,4530.99,4530.99,10921000
17.07.1998,4530.99,4566.39,4479.23,4514.79,4514.79,9371227
20.07.1998,4514.79,4607.45,4420.24,4477.96,4477.96,9815116
21.07.1998,4477.96,4478,4351.41,4377.53,4377.53,8066670
22.07.1998,4377.53,4427.39,4353.46,4364.71,4364.71,13014720
23.07.1998,4364.71,4429.89,4348.92,4365.56,4365.56,9041601
24.07.1998,4365.56,4372.87,4233.21,4270,4270,8080554
27.07.1998,4270,4389.98,4270,4326.11,4326.11,14012360
28.07.1998,4326.11,4354.99,4244.92,4276.28,4276.28,11592650
29.07.1998,4276.28,4300.73,4222.42,4231.25,4231.25,8826583
30.07.1998,4231.25,4349.15,4231.25,4317.24,4317.24,9163934
31.07.1998,4317.24,4369.24,4282.15,4322.32,4322.32,8498548
03.08.1998,4322.32,4336.57,4206.63,4254.85,4254.85,6347809
04.08.1998,4254.85,4254.85,4094.02,4128.36,4128.36,6742681
05.08.1998,4128.36,4128.36,3914.45,3977.38,3977.38,8309560
06.08.1998,3977.38,4027.78,3835.62,3889.31,3889.31,8422403
07.08.1998,3889.31,3979.94,3857.78,3941.94,3941.94,7709134
10.08.1998,3941.94,3977.87,3679.53,3715.6,3715.6,7690734
11.08.1998,3715.6,3715.6,3224.78,3432.48,3432.48,10364990
12.08.1998,3432.48,3588.81,3432.48,3554.51,3554.51,11599380
13.08.1998,3554.51,3564.44,3217,3311.6,3311.6,8841919
14.08.1998,3311.6,3396.66,3276.04,3351.74,3351.74,8411480
17.08.1998,3351.74,3351.74,3066.36,3170.61,3170.61,9068381
18.08.1998,3170.61,3269.37,3170.61,3230.91,3230.91,7757934
19.08.1998,3230.91,3382.58,3230.91,3358.58,3358.58,9573997
20.08.1998,3358.58,3546.31,3343.06,3533.02,3533.02,11763230
21.08.1998,3533.02,3533.02,3314.63,3372.29,3372.29,9998011
24.08.1998,3372.29,3372.29,3270.47,3292.75,3292.75,8837668
25.08.1998,3292.75,3370.64,3239.24,3253.24,3253.24,8204868
26.08.1998,3253.24,3253.24,2911.25,2997.25,2997.25,9407776
27.08.1998,2997.25,2997.25,2580.29,2603.99,2603.99,8677560
28.08.1998,2603.99,2794,2399.55,2672.01,2672.01,16273210
31.08.1998,2672.01,2713.18,2600.19,2635.14,2635.14,8143528
01.09.1998,2635.14,2635.14,2348.98,2524.56,2524.56,9692185
02.09.1998,2524.56,2783.53,2524.56,2665.53,2665.53,12243980
03.09.1998,2665.53,2712.85,2515.43,2540.22,2540.22,6012618
04.09.1998,2540.22,2637.71,2464.03,2637.71,2637.71,8217069
07.09.1998,2637.71,2755.51,2624.9,2640.19,2640.19,10138590
08.09.1998,2640.19,2670.31,2569.79,2658.39,2658.39,7897143
09.09.1998,2658.39,2727.24,2586.88,2600.04,2600.04,9101446
10.09.1998,2600.04,2600.04,2479.15,2487.97,2487.97,9329539
11.09.1998,2487.97,2487.97,2221.31,2328.68,2328.68,10578710
14.09.1998,2328.68,2400.58,2294.72,2304.97,2304.97,8105134
15.09.1998,2304.97,2346.67,2186.69,2198.95,2198.95,6395486
16.09.1998,2198.95,2245.25,2071.23,2127.01,2127.01,7737625
17.09.1998,2127.01,2127.01,1933.88,1948.42,1948.42,6592470
18.09.1998,1948.42,2284.23,1922.87,2278.33,2278.33,16729110
21.09.1998,2278.33,2344.14,2126.39,2141.65,2141.65,12812990
22.09.1998,2141.65,2356.53,2107.79,2342.75,2342.75,16352410
23.09.1998,2342.75,2435.74,2305.62,2401.08,2401.08,19496430
24.09.1998,2401.08,2653.29,2401.08,2635.71,2635.71,25181180
25.09.1998,2635.71,2636,2306,2337,2337,16336520
28.09.1998,2337,2416.88,2233.3,2322.92,2322.92,13035950
29.09.1998,2322.92,2415.48,2299.05,2386.23,2386.23,12143750
30.09.1998,2386.23,2386.23,2238.18,2265.94,2265.94,7060983
01.10.1998,2265.94,2265.94,2006.61,2085.5,2085.5,9661110
02.10.1998,2085.5,2085.5,1943.97,2079.75,2079.75,11720890
05.10.1998,2079.75,2079.75,1885.73,1892.45,1892.45,10167260
06.10.1998,1892.45,1932.75,1824.59,1923.95,1923.95,9999724
07.10.1998,1923.95,2004.96,1846.39,1858.28,1858.28,12873250
08.10.1998,1858.28,1883.11,1818.68,1852.28,1852.28,7650043
09.10.1998,1852.28,1948.96,1852.28,1946.05,1946.05,11272110
12.10.1998,1946.05,2167.42,1946.05,2160.72,2160.72,18023840
13.10.1998,2160.72,2165.2,2062.1,2102.66,2102.66,15918070
14.10.1998,2102.66,2102.66,1971.43,1997.34,1997.34,10797070
15.10.1998,1997.34,2082.11,1974.59,1985.36,1985.36,12016080
16.10.1998,1985.36,2123.2,1976.85,1990.73,1990.73,12779530
19.10.1998,1990.73,2027.48,1971.04,2022.06,2022.06,6033025
